approval_id,invoice_id,employee_id,vendor_id,approval_date,invoice_amount,employee_approval_limit,decision,approval_time_hour,is_fraud_ground_truth
APR01402,INV01402,E014,V007,2026-03-21,620532.94,100000,Rejected,18,0
APR01403,INV01403,E011,V002,2026-06-15,410403.14,2500000,Approved,12,0
APR01404,INV01404,E004,V017,2025-04-07,52013.9,250000,Approved,11,0
APR01405,INV01405,E009,V001,2025-07-18,62812.76,250000,Approved,18,0
APR01406,INV01406,E016,V024,2025-01-25,373075.38,500000,Approved,10,0
APR01407,INV01407,E009,V014,2025-08-16,476345.13,250000,Rejected,16,0
APR01408,INV01408,E016,V006,2026-04-04,323631.94,500000,Approved,14,0
APR01409,INV01409,E013,V028,2025-07-15,267963.59,100000,Rejected,18,0
APR01410,INV01410,E013,V005,2025-05-09,158127.68,100000,Rejected,8,0
APR01411,INV01411,E009,V001,2025-05-17,95931.46,250000,Approved,18,0
APR01412,INV01412,E012,V003,2026-03-13,256411.06,2500000,Approved,10,0
APR01413,INV01413,E011,V001,2026-04-05,87247.82,2500000,Approved,19,0
APR01414,INV01414,E016,V020,2025-05-23,138284.71,500000,Approved,12,0
APR01415,INV01415,E019,V002,2025-11-09,522055.05,250000,Rejected,8,0
APR01416,INV01416,E017,V004,2025-07-08,91019.8,2500000,Approved,14,0
APR01417,INV01417,E013,V015,2025-06-06,509341.78,100000,Rejected,8,0
APR01418,INV01418,E019,V001,2026-01-05,358361.23,250000,Escalated,11,1
APR01419,INV01419,E020,V021,2025-06-14,94243.42,2500000,Approved,17,0
APR01420,INV01420,E014,V021,2025-04-18,197829.34,100000,Escalated,15,0
APR01421,INV01421,E011,V013,2026-05-06,441661.98,2500000,Approved,17,0
APR01422,INV01422,E019,V007,2026-03-29,483003.98,250000,Rejected,19,0
APR01423,INV01423,E011,V001,2026-04-03,98024.89,2500000,Approved,14,0
APR01424,INV01424,E002,V006,2025-05-11,287088.52,2500000,Approved,15,0
APR01425,INV01425,E004,V030,2025-12-10,231183.98,250000,Approved,8,0
APR01426,INV01426,E015,V025,2026-01-03,355466.03,100000,Rejected,11,0
APR01427,INV01427,E001,V030,2026-02-28,445509.26,250000,Rejected,17,0
APR01428,INV01428,E017,V004,2025-10-24,43037.02,2500000,Approved,8,0
APR01429,INV01429,E020,V011,2025-12-31,294188.3,2500000,Approved,12,0
APR01430,INV01430,E009,V014,2025-05-16,518763.1,250000,Rejected,9,0
APR01431,INV01431,E003,V014,2025-08-04,373755.87,500000,Approved,19,0
APR01432,INV01432,E008,V025,2025-02-18,596870.35,100000,Rejected,15,0
APR01433,INV01433,E006,V008,2025-05-17,163750.64,500000,Approved,16,0
APR01434,INV01434,E009,V022,2025-05-24,571525.48,250000,Rejected,16,1
APR01435,INV01435,E006,V001,2025-03-05,81830.92,500000,Approved,10,0
APR01436,INV01436,E006,V016,2025-10-20,185067.15,500000,Approved,8,0
APR01437,INV01437,E006,V002,2026-03-02,594591.02,500000,Escalated,13,0
APR01438,INV01438,E001,V024,2026-02-01,435408.69,250000,Escalated,10,0
APR01439,INV01439,E010,V027,2025-02-18,132612.85,500000,Approved,12,0
APR01440,INV01440,E017,V023,2025-11-11,98327.57,2500000,Flagged,12,1
APR01441,INV01441,E002,V026,2025-09-04,253979.08,2500000,Approved,9,0
APR01442,INV01442,E001,V017,2026-06-04,242882.36,250000,Flagged,20,1
APR01443,INV01443,E015,V023,2025-02-16,94185.39,100000,Approved,12,0
APR01444,INV01444,E006,V002,2026-01-13,540482.12,500000,Rejected,8,0
APR01445,INV01445,E003,V013,2026-01-08,458170.03,500000,Approved,19,0
APR01446,INV01446,E004,V005,2025-02-09,116927.32,250000,Approved,12,0
APR01447,INV01447,E013,V022,2026-03-03,358314.65,100000,Escalated,18,0
APR01448,INV01448,E008,V029,2025-11-28,471932.13,100000,Escalated,9,0
APR01449,INV01449,E020,V029,2025-03-24,386353.17,2500000,Approved,14,0
APR01450,INV01450,E016,V005,2026-06-09,131983.61,500000,Approved,9,0
APR01451,INV01451,E009,V010,2025-11-03,425471.33,250000,Rejected,11,0
APR01452,INV01452,E002,V020,2026-03-29,116689.24,2500000,Approved,13,0
APR01453,INV01453,E001,V007,2025-04-26,344318.05,250000,Escalated,19,1
APR01454,INV01454,E016,V021,2025-04-02,55828.35,500000,Approved,11,0
APR01455,INV01455,E005,V024,2025-01-24,201195.14,500000,Approved,17,0
APR01456,INV01456,E002,V007,2026-01-04,471648.37,2500000,Approved,9,0
APR01457,INV01457,E019,V023,2025-01-07,81208.02,250000,Approved,11,0
APR01458,INV01458,E014,V013,2025-11-25,465007.46,100000,Rejected,15,0
APR01459,INV01459,E014,V025,2025-07-21,383509.39,100000,Escalated,14,0
APR01460,INV01460,E015,V011,2025-03-17,329237.73,100000,Escalated,14,0
APR01461,INV01461,E004,V015,2025-03-18,1285108.25,250000,Rejected,16,1
APR01462,INV01462,E008,V025,2025-12-07,3124076.51,100000,Escalated,9,1
APR01463,INV01463,E018,V021,2026-03-12,281137.58,500000,Approved,17,0
APR01464,INV01464,E014,V026,2025-08-02,381791.41,100000,Rejected,19,0
APR01465,INV01465,E016,V019,2026-02-09,834564.95,500000,Escalated,17,0
APR01466,INV01466,E010,V007,2026-04-04,521631.49,500000,Escalated,11,1
APR01467,INV01467,E018,V011,2025-10-08,472153.27,500000,Approved,12,0
APR01468,INV01468,E004,V002,2025-05-05,580943.5,250000,Escalated,20,0
APR01469,INV01469,E006,V029,2025-08-03,375980.9,500000,Approved,18,0
APR01470,INV01470,E005,V001,2026-03-13,60558.76,500000,Approved,20,0
APR01471,INV01471,E015,V017,2025-02-16,143312.58,100000,Rejected,19,0
APR01472,INV01472,E011,V021,2026-02-13,230872.98,2500000,Approved,13,0
APR01473,INV01473,E004,V020,2025-11-07,245885.8,250000,Approved,9,0
APR01474,INV01474,E016,V008,2025-09-18,516809.71,500000,Rejected,10,0
APR01475,INV01475,E012,V026,2025-01-09,671012.87,2500000,Approved,11,0
APR01476,INV01476,E010,V018,2025-01-01,217067.12,500000,Approved,18,0
APR01477,INV01477,E002,V029,2025-04-25,390068.25,2500000,Approved,11,0
APR01478,INV01478,E018,V026,2025-09-02,538792.74,500000,Escalated,12,0
APR01479,INV01479,E020,V008,2025-06-08,361100.47,2500000,Approved,19,0
APR01480,INV01480,E020,V017,2026-05-02,126115.98,2500000,Approved,10,0
APR01481,INV01481,E012,V002,2025-07-31,279703.33,2500000,Approved,16,0
APR01482,INV01482,E004,V010,2025-05-05,604292.74,250000,Escalated,15,0
APR01483,INV01483,E004,V012,2025-01-20,108251.35,250000,Approved,20,0
APR01484,INV01484,E001,V004,2025-08-16,93125.05,250000,Approved,14,0
APR01485,INV01485,E020,V024,2025-02-21,309512.85,2500000,Approved,14,0
APR01486,INV01486,E013,V015,2026-06-14,293076.27,100000,Rejected,19,1
APR01487,INV01487,E012,V020,2026-02-18,138892.77,2500000,Approved,20,0
APR01488,INV01488,E012,V004,2025-09-05,113892.01,2500000,Approved,17,1
APR01489,INV01489,E020,V027,2025-08-24,279337.03,2500000,Approved,20,0
APR01490,INV01490,E007,V002,2025-08-30,557361.69,2500000,Approved,17,0
APR01491,INV01491,E015,V014,2025-01-20,340767.21,100000,Rejected,11,0
APR01492,INV01492,E020,V022,2026-03-26,311797.23,2500000,Approved,16,0
APR01493,INV01493,E006,V020,2026-05-01,363563.85,500000,Approved,11,0
APR01494,INV01494,E005,V029,2025-11-08,177372.57,500000,Approved,14,0
APR01495,INV01495,E008,V012,2026-05-21,66515.48,100000,Approved,13,0
APR01496,INV01496,E001,V018,2025-07-10,685179.78,250000,Escalated,20,0
APR01497,INV01497,E009,V030,2026-05-12,447934.9,250000,Escalated,15,0
APR01498,INV01498,E017,V020,2025-05-19,240970.93,2500000,Approved,20,1
APR01499,INV01499,E016,V014,2025-06-18,341219.21,500000,Approved,10,0
APR01500,INV01500,E014,V010,2025-06-30,270020.74,100000,Rejected,18,0
APR01501,INV01501,E005,V030,2025-03-15,221513.0,500000,Approved,11,0
APR01502,INV01502,E014,V025,2025-11-04,362626.56,100000,Rejected,15,0
APR01503,INV01503,E018,V008,2025-12-05,771561.87,500000,Escalated,14,0
APR01504,INV01504,E012,V007,2025-10-23,331620.13,2500000,Approved,11,0
APR01505,INV01505,E014,V013,2026-02-26,558866.69,100000,Rejected,20,0
APR01506,INV01506,E017,V021,2026-06-01,106933.68,2500000,Approved,19,0
APR01507,INV01507,E002,V006,2026-06-02,289576.43,2500000,Approved,15,0
APR01508,INV01508,E006,V027,2025-07-29,202536.31,500000,Approved,8,0
APR01509,INV01509,E001,V007,2025-10-14,352724.82,250000,Escalated,10,0
APR01510,INV01510,E010,V012,2025-11-30,107422.75,500000,Approved,10,0
APR01511,INV01511,E003,V002,2025-12-03,469033.42,500000,Approved,20,0
APR01512,INV01512,E016,V028,2025-04-24,344320.45,500000,Approved,13,1
APR01513,INV01513,E006,V026,2026-01-11,404967.92,500000,Approved,20,0
APR01514,INV01514,E014,V018,2025-06-29,527010.64,100000,Escalated,15,0
APR01515,INV01515,E020,V005,2026-02-08,189483.66,2500000,Flagged,19,1
APR01516,INV01516,E015,V021,2026-04-01,79308.11,100000,Approved,9,0
APR01517,INV01517,E007,V029,2026-05-23,443730.18,2500000,Approved,20,0
APR01518,INV01518,E009,V024,2025-03-15,364330.39,250000,Rejected,10,0
APR01519,INV01519,E014,V014,2025-03-22,156536.85,100000,Rejected,9,0
APR01520,INV01520,E019,V007,2026-04-24,785039.26,250000,Escalated,12,0
APR01521,INV01521,E014,V018,2026-02-06,416789.98,100000,Rejected,8,0
APR01522,INV01522,E006,V012,2025-07-15,193781.24,500000,Approved,8,0
APR01523,INV01523,E002,V024,2025-09-25,367986.42,2500000,Approved,10,0
APR01524,INV01524,E017,V012,2026-01-26,205131.0,2500000,Approved,17,0
APR01525,INV01525,E016,V017,2025-11-19,94185.7,500000,Approved,18,0
APR01526,INV01526,E001,V008,2025-02-14,525291.88,250000,Escalated,11,0
APR01527,INV01527,E020,V018,2025-11-23,810727.08,2500000,Approved,16,0
APR01528,INV01528,E018,V029,2025-09-18,341568.82,500000,Approved,12,0
APR01529,INV01529,E006,V027,2025-12-20,257835.42,500000,Approved,13,0
APR01530,INV01530,E016,V012,2025-06-21,202324.64,500000,Approved,12,0
APR01531,INV01531,E011,V004,2025-11-06,96302.35,2500000,Approved,19,0
APR01532,INV01532,E002,V004,2025-07-06,804833.43,2500000,Approved,14,1
APR01533,INV01533,E009,V024,2026-04-07,251274.94,250000,Rejected,16,0
APR01534,INV01534,E020,V021,2026-01-13,125295.63,2500000,Approved,9,0
APR01535,INV01535,E016,V023,2026-03-22,86704.19,500000,Approved,10,0
APR01536,INV01536,E003,V004,2026-06-04,267634.88,500000,Approved,12,1
APR01537,INV01537,E007,V006,2026-06-13,245164.25,2500000,Approved,14,0
APR01538,INV01538,E015,V007,2025-06-13,575593.9,100000,Escalated,8,0
APR01539,INV01539,E002,V028,2026-02-21,496711.37,2500000,Approved,13,0
APR01540,INV01540,E001,V029,2025-10-31,430744.44,250000,Rejected,18,0
APR01541,INV01541,E013,V003,2026-05-29,172990.63,100000,Escalated,19,0
APR01542,INV01542,E006,V003,2026-03-20,306884.97,500000,Approved,20,0
APR01543,INV01543,E004,V015,2025-04-25,375987.05,250000,Escalated,19,0
APR01544,INV01544,E005,V017,2025-10-01,480888.1,500000,Approved,15,1
APR01545,INV01545,E019,V022,2025-08-08,353959.81,250000,Rejected,16,0
APR01546,INV01546,E013,V027,2026-03-02,194131.15,100000,Rejected,13,0
APR01547,INV01547,E004,V001,2026-03-07,61733.16,250000,Approved,20,0
APR01548,INV01548,E008,V006,2025-10-24,620911.82,100000,Rejected,13,0
APR01549,INV01549,E007,V017,2025-06-16,76210.36,2500000,Approved,10,0
APR01550,INV01550,E018,V004,2025-08-05,74941.85,500000,Approved,9,0
APR01551,INV01551,E017,V006,2025-08-15,269729.99,2500000,Approved,15,0
APR01552,INV01552,E006,V013,2025-02-27,513742.59,500000,Rejected,8,0
APR01553,INV01553,E020,V005,2025-06-16,97939.17,2500000,Approved,9,0
APR01554,INV01554,E003,V018,2025-08-21,241363.83,500000,Approved,11,1
APR01555,INV01555,E011,V001,2025-12-23,79928.3,2500000,Approved,14,0
APR01556,INV01556,E009,V017,2025-09-27,100120.13,250000,Approved,14,0
APR01557,INV01557,E019,V021,2026-06-07,117106.05,250000,Approved,20,0
APR01558,INV01558,E014,V025,2025-12-31,605961.2,100000,Escalated,10,0
APR01559,INV01559,E006,V020,2025-06-10,104625.44,500000,Approved,14,0
APR01560,INV01560,E004,V003,2025-06-28,324632.87,250000,Escalated,15,0
APR01561,INV01561,E014,V016,2025-12-16,467234.64,100000,Escalated,11,0
APR01562,INV01562,E012,V030,2025-05-06,379782.56,2500000,Flagged,10,1
APR01563,INV01563,E018,V014,2025-08-28,284357.41,500000,Approved,11,0
APR01564,INV01564,E008,V020,2026-03-04,178175.43,100000,Rejected,10,0
APR01565,INV01565,E007,V021,2025-01-05,2437968.54,2500000,Approved,18,1
APR01566,INV01566,E013,V010,2025-12-30,298972.94,100000,Escalated,14,0
APR01567,INV01567,E020,V009,2025-09-27,250326.64,2500000,Approved,8,0
APR01568,INV01568,E011,V006,2025-12-17,353062.64,2500000,Approved,17,0
APR01569,INV01569,E014,V017,2025-07-09,96157.18,100000,Approved,9,0
APR01570,INV01570,E001,V026,2025-09-27,473310.28,250000,Rejected,8,0
APR01571,INV01571,E017,V007,2026-03-10,522895.81,2500000,Approved,15,0
APR01572,INV01572,E011,V013,2026-03-01,659305.56,2500000,Approved,13,0
APR01573,INV01573,E001,V004,2026-03-21,89558.2,250000,Approved,12,0
APR01574,INV01574,E014,V006,2026-03-25,271209.39,100000,Escalated,20,0
APR01575,INV01575,E015,V004,2025-07-02,61852.13,100000,Approved,9,0
APR01576,INV01576,E018,V007,2025-11-20,381737.07,500000,Approved,8,0
APR01577,INV01577,E012,V002,2025-07-14,391674.6,2500000,Approved,15,0
APR01578,INV01578,E018,V001,2025-11-17,61214.98,500000,Approved,13,0
APR01579,INV01579,E005,V019,2025-05-12,337696.44,500000,Approved,18,0
APR01580,INV01580,E016,V029,2025-09-25,202651.08,500000,Approved,8,0
APR01581,INV01581,E019,V019,2025-05-04,649364.61,250000,Rejected,13,0
APR01582,INV01582,E005,V005,2025-07-15,171365.68,500000,Approved,9,0
APR01583,INV01583,E017,V002,2025-01-20,352806.69,2500000,Approved,8,0
APR01584,INV01584,E012,V025,2025-12-10,422419.52,2500000,Approved,14,0
APR01585,INV01585,E015,V001,2025-12-06,311505.02,100000,Escalated,17,1
APR01586,INV01586,E002,V007,2025-04-08,427261.57,2500000,Approved,10,0
APR01587,INV01587,E007,V026,2025-10-10,281526.67,2500000,Approved,18,0
APR01588,INV01588,E015,V016,2025-12-20,143159.82,100000,Rejected,14,0
APR01589,INV01589,E015,V018,2025-04-29,445185.63,100000,Escalated,14,0
APR01590,INV01590,E010,V024,2025-06-10,131365.44,500000,Approved,19,0
APR01591,INV01591,E005,V006,2025-10-23,216480.65,500000,Approved,12,0
APR01592,INV01592,E017,V013,2026-01-07,482282.83,2500000,Approved,10,0
APR01593,INV01593,E017,V029,2025-09-28,399534.36,2500000,Flagged,19,1
APR01594,INV01594,E013,V013,2025-05-20,720356.17,100000,Escalated,18,0
APR01595,INV01595,E008,V004,2025-06-14,78428.7,100000,Approved,20,0
APR01596,INV01596,E010,V017,2025-03-16,146552.18,500000,Approved,13,0
APR01597,INV01597,E011,V001,2025-11-08,100202.51,2500000,Approved,9,1
APR01598,INV01598,E020,V002,2025-12-20,397316.42,2500000,Approved,11,0
APR01599,INV01599,E011,V026,2026-02-12,514693.79,2500000,Approved,14,0
APR01600,INV01600,E013,V002,2025-08-13,645109.35,100000,Escalated,16,0
APR01601,INV01601,E004,V027,2025-05-15,269532.85,250000,Rejected,16,1
APR01602,INV01602,E013,V005,2025-03-03,138119.19,100000,Rejected,20,0
APR01603,INV01603,E004,V026,2026-04-12,543709.98,250000,Escalated,14,0
APR01604,INV01604,E013,V022,2025-12-30,655161.87,100000,Escalated,10,0
APR01605,INV01605,E019,V019,2025-05-17,840818.18,250000,Rejected,10,0
APR01606,INV01606,E008,V013,2025-01-03,463575.97,100000,Rejected,18,0
APR01607,INV01607,E006,V020,2026-02-03,128500.9,500000,Approved,13,0
APR01608,INV01608,E011,V012,2026-06-14,171341.2,2500000,Approved,16,0
APR01609,INV01609,E008,V030,2025-12-06,633773.4,100000,Rejected,15,0
APR01610,INV01610,E007,V021,2025-06-22,173274.09,2500000,Flagged,18,1
APR01611,INV01611,E007,V007,2025-06-10,641646.85,2500000,Approved,17,0
APR01612,INV01612,E017,V007,2025-08-16,400882.01,2500000,Approved,13,0
APR01613,INV01613,E019,V011,2026-04-02,384823.05,250000,Escalated,18,0
APR01614,INV01614,E006,V003,2025-11-16,221753.49,500000,Approved,9,0
APR01615,INV01615,E020,V019,2025-09-01,556904.78,2500000,Approved,11,0
APR01616,INV01616,E005,V006,2025-12-26,320563.31,500000,Approved,20,0
APR01617,INV01617,E013,V012,2025-11-27,269566.35,100000,Escalated,18,0
APR01618,INV01618,E009,V024,2026-02-22,313317.44,250000,Rejected,8,0
APR01619,INV01619,E011,V024,2025-11-02,290754.23,2500000,Approved,18,0
APR01620,INV01620,E012,V010,2025-09-19,490175.77,2500000,Approved,8,0
APR01621,INV01621,E003,V007,2025-08-16,405670.6,500000,Approved,9,0
APR01622,INV01622,E007,V009,2025-09-13,568143.69,2500000,Flagged,19,1
APR01623,INV01623,E001,V019,2025-04-04,373343.0,250000,Escalated,9,0
APR01624,INV01624,E002,V011,2026-01-18,331850.3,2500000,Approved,15,0
APR01625,INV01625,E002,V018,2025-02-18,403226.38,2500000,Approved,8,0
APR01626,INV01626,E017,V016,2026-01-25,251205.13,2500000,Approved,11,0
APR01627,INV01627,E020,V027,2025-12-28,207216.46,2500000,Approved,12,0
APR01628,INV01628,E001,V011,2025-10-12,330013.1,250000,Rejected,16,0
APR01629,INV01629,E006,V003,2026-02-08,312880.35,500000,Approved,14,0
APR01630,INV01630,E009,V017,2025-01-05,71947.92,250000,Approved,10,0
APR01631,INV01631,E012,V026,2026-01-27,583230.29,2500000,Approved,14,0
APR01632,INV01632,E016,V013,2025-10-19,746852.25,500000,Escalated,13,0
APR01633,INV01633,E017,V007,2025-06-24,836506.98,2500000,Approved,12,0
APR01634,INV01634,E004,V005,2025-07-30,1006211.83,250000,Rejected,14,1
APR01635,INV01635,E014,V005,2026-03-25,119835.63,100000,Rejected,12,0
APR01636,INV01636,E003,V012,2025-10-30,141990.18,500000,Approved,12,0
APR01637,INV01637,E014,V017,2025-09-22,62748.44,100000,Approved,18,0
APR01638,INV01638,E004,V023,2026-03-03,33936.06,250000,Approved,11,0
APR01639,INV01639,E004,V013,2025-11-02,448749.17,250000,Escalated,12,0
APR01640,INV01640,E005,V029,2025-11-26,353869.07,500000,Approved,9,0
APR01641,INV01641,E018,V025,2025-05-06,479414.6,500000,Approved,17,0
APR01642,INV01642,E008,V026,2025-11-14,332124.76,100000,Rejected,17,0
APR01643,INV01643,E009,V009,2025-03-28,283178.52,250000,Rejected,16,0
APR01644,INV01644,E008,V006,2026-02-23,261469.61,100000,Escalated,10,0
APR01645,INV01645,E019,V008,2026-05-12,703182.77,250000,Escalated,13,0
APR01646,INV01646,E001,V027,2026-05-30,184094.1,250000,Approved,11,0
APR01647,INV01647,E016,V017,2025-04-25,77306.52,500000,Approved,17,0
APR01648,INV01648,E016,V024,2025-12-09,88096.64,500000,Approved,12,0
APR01649,INV01649,E015,V002,2025-10-07,97944.68,100000,Approved,17,1
APR01650,INV01650,E011,V029,2025-02-18,197413.6,2500000,Approved,17,1
APR01651,INV01651,E013,V018,2025-05-31,385008.22,100000,Rejected,18,0
APR01652,INV01652,E008,V022,2025-03-15,493996.24,100000,Escalated,19,0
APR01653,INV01653,E012,V001,2026-01-01,138374.6,2500000,Approved,14,0
APR01654,INV01654,E006,V025,2025-07-29,346115.32,500000,Approved,16,0
APR01655,INV01655,E011,V012,2025-11-20,127279.79,2500000,Approved,19,0
APR01656,INV01656,E007,V006,2025-04-21,190049.35,2500000,Approved,18,0
APR01657,INV01657,E012,V013,2025-01-14,563931.79,2500000,Approved,11,0
APR01658,INV01658,E010,V003,2025-08-04,299069.83,500000,Approved,17,0
APR01659,INV01659,E001,V009,2025-01-21,360862.06,250000,Rejected,13,0
APR01660,INV01660,E001,V024,2026-01-05,311681.45,250000,Rejected,9,0
APR01661,INV01661,E013,V025,2025-03-06,143318.83,100000,Escalated,12,0
APR01662,INV01662,E017,V001,2026-02-20,79629.88,2500000,Approved,20,0
APR01663,INV01663,E016,V022,2025-04-27,496730.15,500000,Approved,20,0
APR01664,INV01664,E012,V008,2025-06-11,576049.77,2500000,Approved,18,0
APR01665,INV01665,E019,V013,2025-04-05,589546.89,250000,Escalated,20,0
APR01666,INV01666,E019,V024,2025-08-06,461527.88,250000,Escalated,15,0
APR01667,INV01667,E008,V026,2025-05-24,658440.42,100000,Escalated,17,0
APR01668,INV01668,E020,V016,2025-05-22,306620.14,2500000,Approved,10,0
APR01669,INV01669,E015,V028,2025-09-12,465852.52,100000,Rejected,11,0
APR01670,INV01670,E014,V013,2025-08-24,361598.37,100000,Rejected,10,0
APR01671,INV01671,E008,V025,2026-01-13,866108.67,100000,Rejected,20,0
APR01672,INV01672,E011,V011,2026-05-30,429900.21,2500000,Approved,15,0
APR01673,INV01673,E001,V026,2025-11-14,353605.06,250000,Escalated,20,1
APR01674,INV01674,E007,V014,2025-02-06,262852.17,2500000,Approved,13,0
APR01675,INV01675,E002,V029,2026-04-29,262342.19,2500000,Approved,13,0
APR01676,INV01676,E001,V022,2025-09-26,268373.7,250000,Escalated,16,0
APR01677,INV01677,E008,V022,2025-04-26,520809.87,100000,Rejected,15,0
APR01678,INV01678,E009,V021,2025-05-11,132349.73,250000,Approved,12,0
APR01679,INV01679,E008,V020,2025-03-23,167490.11,100000,Rejected,12,0
APR01680,INV01680,E016,V006,2025-10-13,474454.6,500000,Approved,14,0
APR01681,INV01681,E002,V026,2025-03-11,475711.34,2500000,Approved,8,0
APR01682,INV01682,E015,V009,2026-01-19,300858.59,100000,Rejected,10,0
APR01683,INV01683,E013,V010,2026-05-20,247260.46,100000,Rejected,8,0
APR01684,INV01684,E019,V025,2026-06-07,431693.21,250000,Escalated,10,0
APR01685,INV01685,E004,V028,2026-03-20,119504.26,250000,Approved,10,0
APR01686,INV01686,E003,V005,2026-03-24,256997.45,500000,Approved,8,0
APR01687,INV01687,E018,V022,2025-03-18,492345.43,500000,Approved,10,1
APR01688,INV01688,E017,V008,2025-03-05,322555.9,2500000,Approved,15,1
APR01689,INV01689,E009,V021,2026-03-31,123908.61,250000,Approved,11,0
APR01690,INV01690,E004,V021,2026-03-28,101898.67,250000,Approved,17,0
APR01691,INV01691,E017,V027,2025-10-05,401640.27,2500000,Approved,16,0
APR01692,INV01692,E017,V010,2026-01-22,380341.29,2500000,Approved,17,0
APR01693,INV01693,E001,V028,2025-12-04,400816.92,250000,Rejected,16,0
APR01694,INV01694,E002,V003,2026-04-20,316190.08,2500000,Approved,14,0
APR01695,INV01695,E012,V010,2026-04-14,565646.24,2500000,Approved,18,0
APR01696,INV01696,E015,V011,2025-07-15,1052653.58,100000,Rejected,18,1
APR01697,INV01697,E009,V003,2025-08-30,291157.87,250000,Escalated,12,0
APR01698,INV01698,E001,V030,2026-05-08,525702.07,250000,Rejected,20,0
APR01699,INV01699,E013,V016,2025-04-20,287700.03,100000,Escalated,20,0
APR01700,INV01700,E012,V030,2026-05-06,261813.09,2500000,Approved,17,0
APR01701,INV01701,E013,V012,2025-05-25,183336.39,100000,Rejected,20,0
APR01702,INV01702,E013,V011,2025-04-26,395091.25,100000,Rejected,9,0
APR01703,INV01703,E015,V006,2025-10-31,238696.77,100000,Escalated,15,1
APR01704,INV01704,E016,V004,2025-09-07,129590.57,500000,Approved,16,0
APR01705,INV01705,E001,V027,2025-01-08,227678.77,250000,Approved,20,0
APR01706,INV01706,E015,V003,2025-08-16,203344.86,100000,Rejected,9,0
APR01707,INV01707,E005,V029,2025-02-14,378847.13,500000,Approved,18,0
APR01708,INV01708,E004,V007,2025-10-25,817706.64,250000,Escalated,9,0
APR01709,INV01709,E010,V006,2025-05-17,370478.11,500000,Approved,12,0
APR01710,INV01710,E011,V022,2025-08-29,721751.81,2500000,Approved,17,0
APR01711,INV01711,E008,V001,2026-01-30,45814.71,100000,Approved,11,0
APR01712,INV01712,E003,V015,2025-03-25,451390.96,500000,Approved,18,0
APR01713,INV01713,E013,V019,2025-05-11,322255.92,100000,Escalated,20,0
APR01714,INV01714,E010,V029,2026-05-28,301522.55,500000,Approved,10,0
APR01715,INV01715,E013,V007,2025-01-19,538490.66,100000,Escalated,11,0
APR01716,INV01716,E001,V003,2025-01-14,160911.63,250000,Approved,8,0
APR01717,INV01717,E007,V023,2026-05-19,53067.34,2500000,Approved,17,0
APR01718,INV01718,E002,V005,2025-12-28,126942.66,2500000,Approved,19,0
APR01719,INV01719,E010,V009,2025-01-31,482763.27,500000,Approved,15,0
APR01720,INV01720,E014,V012,2025-10-07,195249.49,100000,Rejected,9,0
APR01721,INV01721,E010,V023,2025-03-28,59402.36,500000,Approved,10,0
APR01722,INV01722,E018,V004,2026-04-09,108470.39,500000,Approved,8,0
APR01723,INV01723,E008,V007,2026-05-17,214348.53,100000,Escalated,14,0
APR01724,INV01724,E008,V019,2025-12-29,514922.71,100000,Escalated,17,0
APR01725,INV01725,E020,V029,2025-03-02,2585938.26,2500000,Escalated,9,1
APR01726,INV01726,E013,V015,2025-02-23,356207.8,100000,Escalated,19,0
APR01727,INV01727,E020,V004,2025-09-15,138172.36,2500000,Approved,11,0
APR01728,INV01728,E013,V023,2025-09-06,54828.0,100000,Approved,14,0
APR01729,INV01729,E010,V022,2025-04-28,520601.29,500000,Escalated,16,0
APR01730,INV01730,E015,V005,2025-09-24,100477.74,100000,Escalated,15,0
APR01731,INV01731,E008,V010,2025-01-15,733090.37,100000,Rejected,14,0
APR01732,INV01732,E006,V001,2025-05-12,43085.58,500000,Approved,12,0
APR01733,INV01733,E003,V022,2025-08-19,474358.09,500000,Approved,13,0
APR01734,INV01734,E020,V004,2026-06-16,92008.26,2500000,Approved,11,0
APR01735,INV01735,E007,V027,2025-02-10,144909.22,2500000,Approved,11,0
APR01736,INV01736,E019,V011,2026-06-18,313528.96,250000,Escalated,17,0
APR01737,INV01737,E002,V028,2025-12-09,712701.53,2500000,Approved,12,1
APR01738,INV01738,E005,V024,2025-06-13,453302.09,500000,Approved,12,0
APR01739,INV01739,E020,V020,2025-01-04,209049.41,2500000,Approved,8,0
APR01740,INV01740,E020,V009,2025-07-20,496221.42,2500000,Approved,11,0
APR01741,INV01741,E013,V012,2025-04-02,212943.89,100000,Rejected,15,0
APR01742,INV01742,E018,V025,2026-02-21,598431.59,500000,Escalated,11,0
APR01743,INV01743,E019,V007,2025-05-25,121102.51,250000,Flagged,13,1
APR01744,INV01744,E015,V012,2026-01-13,83734.55,100000,Approved,11,0
APR01745,INV01745,E010,V007,2026-01-28,95058.98,500000,Flagged,13,1
APR01746,INV01746,E015,V026,2026-02-09,540637.29,100000,Rejected,18,0
APR01747,INV01747,E001,V001,2025-12-25,59805.45,250000,Approved,19,0
APR01748,INV01748,E012,V026,2026-05-24,241070.42,2500000,Approved,11,0
APR01749,INV01749,E010,V006,2025-04-12,418540.13,500000,Approved,13,0
APR01750,INV01750,E004,V004,2025-02-12,64712.7,250000,Approved,16,0
APR01751,INV01751,E002,V003,2025-04-28,219366.48,2500000,Approved,14,0
